year,month,day,dep_delay,arr_delay,carrier,origin,dest,distance
2014,1,18,1,-40,WN,EWR,MSY,1167
2014,1,18,14,-19,WN,EWR,PHX,2133
2014,1,18,3,-12,WN,EWR,STL,872
2014,1,18,-4,-28,WN,LGA,ATL,762
2014,1,18,21,22,WN,LGA,BNA,764
2014,1,18,36,8,WN,LGA,DEN,1620
2014,1,18,4,1,WN,LGA,HOU,1428
2014,1,18,-3,-32,WN,LGA,HOU,1428
2014,1,18,94,47,WN,LGA,MDW,725
2014,1,18,233,222,WN,LGA,MDW,725
2014,1,18,-2,-27,WN,LGA,MDW,725
2014,1,18,-4,-31,WN,LGA,MKE,738
2014,1,18,71,37,WN,LGA,STL,888
2014,1,18,-2,-17,US,EWR,CLT,529
2014,1,18,-2,-21,US,JFK,CLT,541
2014,1,18,-3,-27,US,JFK,PHX,2153
2014,1,18,0,-6,US,EWR,PHX,2133
2014,1,18,1,-44,US,JFK,PHX,2153
2014,1,18,-4,-26,US,JFK,PHX,2153
2014,1,18,-5,-53,US,EWR,PHX,2133
2014,1,18,-5,-39,US,EWR,PHX,2133
2014,1,18,16,-1,US,EWR,CLT,529
2014,1,18,0,-10,US,JFK,CLT,541
2014,1,18,0,-19,US,JFK,CLT,541
2014,1,18,-3,-14,US,LGA,PHL,96
2014,1,18,-2,-11,US,EWR,CLT,529
2014,1,18,-4,-17,US,LGA,CLT,544
2014,1,18,-7,-29,US,EWR,CLT,529
2014,1,18,-2,-6,US,LGA,CLT,544
2014,1,18,-6,6,US,EWR,CLT,529
2014,1,18,-12,-19,US,EWR,CLT,529
2014,1,18,-2,-12,US,EWR,CLT,529
2014,1,18,-6,-26,US,LGA,CLT,544
2014,1,18,-4,-7,US,LGA,CLT,544
2014,1,18,-7,30,US,LGA,CLT,544
2014,1,18,-5,-23,US,JFK,CLT,541
2014,1,18,-1,-12,US,LGA,CLT,544
2014,1,18,-3,-11,US,EWR,CLT,529
2014,1,18,-7,-19,US,JFK,CLT,541
2014,1,18,-2,-22,US,EWR,CLT,529
2014,1,18,-9,-35,US,LGA,CLT,544
2014,1,18,-1,11,US,LGA,CLT,544
2014,1,18,7,-12,US,JFK,CLT,541
2014,1,18,-1,-20,US,LGA,CLT,544
2014,1,18,-5,-21,US,LGA,CLT,544
2014,1,18,-1,-49,VX,JFK,SFO,2586
2014,1,18,-1,-21,VX,EWR,LAX,2454
2014,1,18,-4,-50,VX,EWR,LAX,2454
2014,1,18,-3,-57,VX,EWR,SFO,2565
2014,1,18,7,-30,VX,JFK,LAS,2248
2014,1,18,10,-37,VX,JFK,SFO,2586
2014,1,18,-1,-21,MQ,LGA,ATL,762
2014,1,18,-3,-23,MQ,JFK,DCA,213
2014,1,18,-10,-15,MQ,LGA,BNA,764
2014,1,18,-5,-15,MQ,LGA,CLE,419
2014,1,18,-7,-12,MQ,LGA,RDU,431
2014,1,18,-6,-8,MQ,JFK,CMH,483
2014,1,18,-12,-37,MQ,LGA,DTW,502
2014,1,18,-5,0,MQ,LGA,RDU,431
2014,1,18,1,-9,MQ,LGA,MSP,1020
2014,1,18,2,-8,MQ,JFK,DCA,213
2014,1,18,0,18,MQ,LGA,BNA,764
2014,1,18,-2,-15,MQ,JFK,RDU,427
2014,1,18,-9,29,MQ,LGA,RDU,431
2014,1,18,-9,-23,MQ,LGA,CLT,544
2014,1,18,12,-20,MQ,LGA,MSP,1020
2014,1,18,-5,-6,MQ,LGA,RDU,431
2014,1,18,9,32,MQ,LGA,ATL,762
2014,1,18,0,14,MQ,LGA,ATL,762
2014,1,18,-3,41,MQ,LGA,BNA,764
2014,1,18,5,-10,MQ,LGA,DTW,502
2014,1,18,0,-13,EV,JFK,IAD,228
2014,1,18,10,5,EV,JFK,IAD,228
2014,1,18,-13,-20,EV,LGA,IAD,229
2014,1,18,-7,-24,MQ,LGA,CLT,544
2014,1,18,5,-41,UA,EWR,SFO,2565
2014,1,18,0,-36,UA,JFK,SFO,2586
2014,1,18,-5,-24,UA,JFK,LAX,2475
2014,1,18,4,-31,UA,EWR,SEA,2402
2014,1,18,-4,-40,UA,EWR,SFO,2565
2014,1,18,-4,-36,UA,EWR,BOS,200
2014,1,18,-3,-49,UA,JFK,LAX,2475
2014,1,18,11,-7,UA,EWR,LAS,2227
2014,1,18,-2,-8,UA,EWR,MIA,1085
2014,1,18,-3,0,UA,EWR,FLL,1065
2014,1,18,0,-10,UA,EWR,MCO,937
2014,1,18,4,-8,UA,EWR,IAH,1400
2014,1,18,-7,-41,UA,EWR,SFO,2565
2014,1,18,0,-29,UA,EWR,ORD,719
2014,1,18,-5,-17,UA,LGA,IAH,1416
2014,1,18,0,-44,UA,JFK,SFO,2586
2014,1,18,2,-26,UA,EWR,PHX,2133
2014,1,18,13,28,UA,EWR,RSW,1068
2014,1,18,-3,-40,UA,JFK,LAX,2475
2014,1,18,-3,4,UA,EWR,MTJ,1795
2014,1,18,5,11,UA,EWR,IAH,1400
2014,1,18,18,-17,UA,EWR,BZN,1882
2014,1,18,-6,-52,UA,EWR,SNA,2434
2014,1,18,73,26,UA,EWR,LAS,2227
2014,1,18,17,22,UA,LGA,IAH,1416
2014,1,18,0,19,UA,EWR,TPA,997
2014,1,18,8,15,UA,EWR,MCO,937
2014,1,18,-9,20,UA,EWR,SAN,2425
2014,1,18,13,-2,UA,LGA,ORD,733
2014,1,18,1,-13,UA,JFK,SFO,2586
2014,1,18,2,5,UA,LGA,ORD,733
2014,1,18,-4,0,UA,EWR,MCO,937
2014,1,18,97,88,UA,EWR,IAH,1400
2014,1,18,3,5,UA,EWR,IAH,1400
2014,1,18,-3,-5,UA,JFK,LAX,2475
2014,1,18,-5,-11,UA,EWR,ORD,719
2014,1,18,5,21,UA,EWR,TPA,997
2014,1,18,-4,-36,UA,JFK,SFO,2586
2014,1,18,-1,-47,UA,JFK,LAX,2475
2014,1,18,5,-14,UA,EWR,IAH,1400
2014,1,18,7,38,UA,EWR,ORD,719
2014,1,18,2,-12,UA,EWR,PBI,1023
2014,1,18,-5,-47,UA,EWR,SAN,2425
2014,1,18,7,-6,UA,EWR,BOS,200
2014,1,18,20,9,UA,LGA,DEN,1620
2014,1,18,-3,-17,UA,EWR,MCO,937
2014,1,18,-5,-24,UA,EWR,TPA,997
2014,1,18,-1,1,UA,EWR,MCO,937
2014,1,18,-3,-56,UA,EWR,SFO,2565
2014,1,18,-1,-20,UA,EWR,EGE,1725
2014,1,18,7,7,UA,EWR,PBI,1023
2014,1,18,-5,-44,UA,EWR,PDX,2434
2014,1,18,17,8,UA,EWR,JAC,1874
2014,1,18,0,-42,UA,EWR,LAX,2454
2014,1,18,0,-4,UA,EWR,IAH,1400
2014,1,18,-3,-9,UA,EWR,RSW,1068
2014,1,18,16,8,UA,EWR,MIA,1085
2014,1,18,19,-33,UA,EWR,LAX,2454
2014,1,18,-4,23,UA,EWR,SJU,1608
2014,1,18,3,-12,UA,EWR,IAH,1400
2014,1,18,1,-3,UA,EWR,FLL,1065
2014,1,18,7,-9,UA,EWR,PBI,1023
2014,1,18,37,-20,UA,EWR,SFO,2565
2014,1,18,13,-14,UA,EWR,LAX,2454
2014,1,18,-4,-10,UA,LGA,IAH,1416
2014,1,18,11,-29,UA,EWR,DEN,1605
2014,1,18,0,-41,UA,EWR,LAS,2227
2014,1,18,9,30,UA,EWR,STT,1634
2014,1,18,4,1,UA,EWR,MCO,937
2014,1,18,2,9,UA,EWR,ORD,719
2014,1,18,13,-32,UA,EWR,LAX,2454
2014,1,18,-4,-22,UA,EWR,CLE,404
2014,1,18,71,24,UA,EWR,SFO,2565
2014,1,18,2,2,UA,EWR,MIA,1085
2014,1,18,242,233,UA,EWR,ORD,719
2014,1,18,3,2,UA,EWR,DEN,1605
2014,1,18,-4,-3,UA,EWR,MCO,937
2014,1,18,18,28,UA,EWR,FLL,1065
2014,1,18,4,-10,UA,EWR,HNL,4963
2014,1,18,23,18,UA,EWR,CLE,404
2014,1,18,-8,-31,UA,EWR,SFO,2565
2014,1,18,62,37,UA,EWR,PHX,2133
2014,1,18,-2,-15,UA,EWR,LAX,2454
2014,1,18,-2,-50,UA,JFK,SFO,2586
2014,1,18,25,19,UA,EWR,FLL,1065
2014,1,18,-6,-17,UA,EWR,MCO,937
2014,1,18,-6,-16,UA,EWR,ORD,719
2014,1,18,-8,-54,UA,JFK,SFO,2586
2014,1,18,-3,-31,UA,EWR,DEN,1605
2014,1,18,-8,-39,UA,LGA,ORD,733
2014,1,18,5,-19,UA,LGA,DEN,1620
2014,1,18,-4,-14,UA,EWR,IAH,1400
2014,1,18,3,-40,UA,EWR,HDN,1728
2014,1,18,25,41,UA,EWR,FLL,1065
2014,1,19,-2,-33,AA,JFK,LAX,2475
2014,1,19,-3,-15,AA,JFK,LAX,2475
2014,1,19,-7,-16,AA,JFK,LAX,2475
2014,1,19,0,-18,AA,JFK,LAX,2475
2014,1,19,25,12,AA,LGA,PBI,1035
2014,1,19,8,-22,AA,JFK,LAX,2475
2014,1,19,-10,-35,AA,JFK,LAX,2475
2014,1,19,-7,-15,AA,EWR,LAX,2454
2014,1,19,-4,-55,AA,JFK,LAX,2475
2014,1,19,115,103,AA,JFK,LAX,2475
2014,1,19,19,-28,AA,JFK,MIA,1089
2014,1,19,-5,-3,AA,JFK,SEA,2422
2014,1,19,-5,-34,AA,EWR,MIA,1085
2014,1,19,53,28,AA,JFK,SFO,2586
2014,1,19,-7,-5,AA,JFK,BOS,187
2014,1,19,-5,-26,AA,JFK,SFO,2586
2014,1,19,29,25,AA,JFK,LAX,2475
2014,1,19,-3,-23,AA,JFK,BOS,187
2014,1,19,-1,-26,AA,JFK,ORD,740
2014,1,19,25,-1,AA,JFK,AUS,1521
2014,1,19,-2,-34,AA,EWR,DFW,1372
2014,1,19,-8,-44,AA,LGA,ORD,733
2014,1,19,1,-24,AA,LGA,ORD,733
2014,1,19,-8,-39,AA,LGA,ORD,733
2014,1,19,-9,-36,AA,LGA,ORD,733
2014,1,19,0,-26,AA,EWR,DFW,1372
2014,1,19,-6,-16,AA,LGA,ORD,733
2014,1,19,-3,-21,AA,LGA,ORD,733
2014,1,19,-10,-12,AA,LGA,ORD,733
2014,1,19,-6,-20,AA,LGA,ORD,733
2014,1,19,-11,-17,AA,LGA,ORD,733
2014,1,19,-9,-28,AA,LGA,ORD,733
2014,1,19,-4,-19,AA,JFK,STT,1623
2014,1,19,-3,-17,AA,LGA,ORD,733
2014,1,19,-11,-27,AA,LGA,ORD,733
2014,1,19,4,0,AA,JFK,SJU,1598
2014,1,19,-7,-12,AA,LGA,MIA,1096
2014,1,19,-3,-17,AA,LGA,MIA,1096
2014,1,19,-3,-22,AA,JFK,MIA,1089
2014,1,19,-5,-45,AA,LGA,DFW,1389
2014,1,19,-3,-1,AA,LGA,MIA,1096
2014,1,19,-3,1,AA,EWR,MIA,1085
2014,1,19,-7,-43,AA,EWR,DFW,1372
2014,1,19,-5,-43,AA,LGA,DFW,1389
2014,1,19,0,-48,AA,LGA,DFW,1389
2014,1,19,-5,-49,AA,LGA,DFW,1389
2014,1,19,-10,-53,AA,LGA,DFW,1389
2014,1,19,-1,-12,AA,LGA,DFW,1389
2014,1,19,-12,-50,AA,LGA,DFW,1389
2014,1,19,-10,-47,AA,LGA,DFW,1389
2014,1,19,4,-23,AA,LGA,DFW,1389
2014,1,19,2,-25,AA,LGA,DFW,1389
2014,1,19,-12,-59,AA,LGA,DFW,1389
2014,1,19,-6,-16,AA,LGA,MIA,1096
2014,1,19,-8,-56,AA,LGA,PBI,1035
2014,1,19,3,15,AA,JFK,SJU,1598
2014,1,19,-1,-16,AA,LGA,MIA,1096
2014,1,19,-4,-35,AA,LGA,MIA,1096
2014,1,19,8,3,AA,JFK,LAS,2248
2014,1,19,-8,-23,AA,EWR,MIA,1085
2014,1,19,-3,-12,AA,LGA,MIA,1096
2014,1,19,0,-11,AA,LGA,MIA,1096
2014,1,19,0,-26,AA,EWR,DFW,1372
2014,1,19,-4,-17,AA,JFK,MIA,1089
2014,1,19,-7,-1,AA,JFK,MIA,1089
2014,1,19,4,13,AA,LGA,MIA,1096
2014,1,19,-8,2,AA,LGA,MIA,1096
2014,1,19,-7,-26,AA,JFK,MCO,944
2014,1,19,1,-36,AA,JFK,MIA,1089
2014,1,19,68,41,AA,LGA,MIA,1096
2014,1,19,-7,-10,AA,JFK,BOS,187
2014,1,19,-7,-21,AA,LGA,MIA,1096
2014,1,19,1,-24,AA,LGA,MIA,1096
2014,1,19,34,7,AA,JFK,EGE,1746
2014,1,19,-3,-2,AA,EWR,DFW,1372
2014,1,19,-4,-18,AA,JFK,MCO,944
2014,1,19,-13,-28,AS,EWR,SEA,2402
2014,1,19,-2,-11,B6,JFK,BOS,187
2014,1,19,-16,-6,B6,EWR,BOS,200
2014,1,19,-7,-7,B6,JFK,CHS,636
2014,1,19,-6,-13,B6,JFK,BUF,301
2014,1,19,-9,-23,B6,JFK,RDU,427
2014,1,19,-8,-18,B6,JFK,BUF,301
2014,1,19,-10,-13,B6,EWR,BOS,200
2014,1,19,5,-6,B6,JFK,TPA,1005
2014,1,19,24,-13,B6,JFK,FLL,1069
2014,1,19,24,38,B6,EWR,FLL,1065
2014,1,19,54,18,B6,LGA,RSW,1080
2014,1,19,10,14,B6,JFK,DEN,1626
2014,1,19,-5,21,B6,EWR,PBI,1023
2014,1,19,5,11,B6,JFK,PSE,1617
2014,1,19,-1,-8,B6,JFK,MCO,944
2014,1,19,-6,-9,B6,JFK,SEA,2422
2014,1,19,-1,-32,B6,JFK,SAN,2446
2014,1,19,-5,-35,B6,JFK,LGB,2465
2014,1,19,-3,-24,B6,JFK,TPA,1005
2014,1,19,2,-3,B6,JFK,SJU,1598
2014,1,19,-14,-1,B6,EWR,FLL,1065
2014,1,19,13,-6,B6,EWR,FLL,1065
2014,1,19,20,-6,B6,LGA,MCO,950
2014,1,19,-3,-16,B6,LGA,TPA,1010
2014,1,19,49,44,B6,EWR,SJU,1608
2014,1,19,-1,-26,B6,JFK,PBI,1028
2014,1,19,-7,-39,B6,EWR,MCO,937
2014,1,19,-7,-22,B6,EWR,MCO,937
2014,1,19,95,90,B6,JFK,SLC,1990
2014,1,19,-7,-13,B6,EWR,MCO,937
2014,1,19,1,9,B6,JFK,SJU,1598
2014,1,19,30,19,B6,JFK,LAS,2248
2014,1,19,-3,-14,B6,JFK,LAX,2475
2014,1,19,-6,-10,B6,LGA,FLL,1076
2014,1,19,-3,-25,B6,JFK,SJC,2569
2014,1,19,-5,1,B6,JFK,SJU,1598
2014,1,19,8,-30,B6,JFK,AUS,1521
2014,1,19,9,-15,B6,JFK,MCO,944
2014,1,19,-3,-2,B6,JFK,FLL,1069
2014,1,19,3,-19,B6,JFK,LAS,2248
2014,1,19,-5,17,B6,JFK,SJU,1598
2014,1,19,9,-23,B6,JFK,FLL,1069
2014,1,19,-2,-13,B6,JFK,ORD,740
2014,1,19,-10,-16,B6,EWR,MCO,937
2014,1,19,-3,-7,B6,JFK,TPA,1005
2014,1,19,-5,46,B6,JFK,BQN,1576
2014,1,19,14,-2,B6,JFK,TPA,1005
2014,1,19,0,-15,B6,JFK,LAS,2248
2014,1,19,-2,28,B6,JFK,FLL,1069
2014,1,19,65,53,B6,LGA,PBI,1035
2014,1,19,0,-9,B6,LGA,MCO,950
2014,1,19,-8,-22,B6,EWR,MCO,937
2014,1,19,-4,-33,B6,JFK,RSW,1074
2014,1,19,1,-22,B6,LGA,FLL,1076
2014,1,19,0,-1,B6,LGA,FLL,1076
2014,1,19,18,10,B6,JFK,PHX,2153
2014,1,19,-3,-4,B6,LGA,PBI,1035
2014,1,19,-2,-26,B6,EWR,TPA,997
2014,1,19,-4,-3,B6,JFK,SJU,1598
2014,1,19,-5,-24,B6,JFK,FLL,1069
2014,1,19,-2,8,B6,EWR,RSW,1068
2014,1,19,31,5,B6,JFK,TPA,1005
2014,1,19,-4,-2,B6,EWR,SJU,1608
2014,1,19,1,-30,B6,JFK,LAX,2475
2014,1,19,0,-20,B6,LGA,TPA,1010
2014,1,19,15,-10,B6,LGA,FLL,1076
2014,1,19,66,69,B6,JFK,ROC,264
2014,1,19,66,31,B6,JFK,LGB,2465
2014,1,19,13,-8,B6,JFK,MCO,944
2014,1,19,3,6,B6,LGA,FLL,1076
2014,1,19,9,-10,B6,EWR,FLL,1065
2014,1,19,0,-20,B6,JFK,BUR,2465
2014,1,19,1,-9,B6,JFK,SMF,2521
2014,1,19,0,2,B6,JFK,BQN,1576
2014,1,19,-7,-25,B6,JFK,SRQ,1041
2014,1,19,-2,-33,B6,JFK,MCO,944
2014,1,19,6,-11,B6,LGA,PBI,1035
2014,1,19,-11,-22,B6,LGA,FLL,1076
2014,1,19,15,-3,B6,JFK,SFO,2586
2014,1,19,-14,-41,B6,LGA,MCO,950
2014,1,19,-1,-25,B6,JFK,FLL,1069
2014,1,19,12,5,B6,JFK,RDU,427
2014,1,19,-3,-1,B6,JFK,FLL,1069
2014,1,19,20,-8,B6,JFK,OAK,2576
2014,1,19,34,5,B6,JFK,PBI,1028
2014,1,19,2,13,B6,JFK,FLL,1069
2014,1,19,8,-8,B6,JFK,FLL,1069
2014,1,19,11,-25,B6,JFK,MCO,944
2014,1,19,-7,-28,B6,JFK,CHS,636
2014,1,19,-9,-12,B6,JFK,ROC,264
2014,1,19,-7,0,B6,JFK,BOS,187
2014,1,19,0,-8,B6,JFK,CLT,541
2014,1,19,-3,-9,B6,JFK,PWM,273
2014,1,19,-8,-11,B6,JFK,IAD,228
2014,1,19,9,4,B6,JFK,BUF,301
2014,1,19,0,-33,B6,JFK,HOU,1428
2014,1,19,9,-12,B6,JFK,CLT,541
2014,1,19,-7,-15,B6,JFK,BTV,266
2014,1,19,42,21,B6,EWR,BOS,200
2014,1,19,0,7,B6,JFK,BOS,187
2014,1,19,-4,-17,B6,JFK,JAX,828
2014,1,19,-5,-34,B6,JFK,JAX,828
2014,1,19,-8,-9,B6,JFK,BTV,266
2014,1,19,-4,-11,B6,JFK,BOS,187
2014,1,19,-1,-8,B6,JFK,BTV,266
2014,1,19,-11,-38,B6,JFK,MSY,1182
2014,1,19,-3,-7,B6,JFK,SYR,209
2014,1,19,-1,-21,B6,JFK,PBI,1028
2014,1,19,-5,-11,B6,JFK,BOS,187
2014,1,19,16,-19,B6,JFK,RSW,1074
2014,1,19,-6,-1,B6,EWR,BOS,200
2014,1,19,-6,-13,B6,JFK,ORD,740
2014,1,19,-9,-26,B6,JFK,MSY,1182
2014,1,19,-9,-16,B6,JFK,SYR,209
2014,1,19,-4,-12,B6,JFK,PWM,273
2014,1,19,28,20,B6,JFK,SYR,209
2014,1,19,1,-1,B6,JFK,BUF,301
2014,1,19,0,1,B6,JFK,BOS,187
2014,1,19,-7,-30,B6,JFK,MSY,1182
2014,1,19,15,-10,B6,JFK,HOU,1428
2014,1,19,-2,-15,B6,EWR,FLL,1065
2014,1,19,-5,3,B6,JFK,BUF,301
2014,1,19,0,5,B6,JFK,BUF,301
2014,1,19,9,-4,B6,JFK,ROC,264
2014,1,19,-3,-12,B6,JFK,BUF,301
2014,1,19,-3,-7,B6,JFK,PWM,273
2014,1,19,2,-2,B6,JFK,IAD,228
2014,1,19,33,16,AA,JFK,LAS,2248
2014,1,19,-4,-16,AA,JFK,SFO,2586
2014,1,19,17,-38,AA,JFK,DFW,1391
2014,1,19,-3,-8,AA,JFK,SAN,2446
2014,1,19,-4,13,AA,JFK,BOS,187
2014,1,19,1,-40,AA,JFK,SFO,2586
2014,1,19,-1,-6,AA,JFK,SJU,1598
2014,1,19,-4,3,B6,JFK,PBI,1028
2014,1,19,8,7,B6,JFK,MCO,944
2014,1,19,-1,-20,B6,JFK,MCO,944
2014,1,19,3,-37,B6,JFK,ABQ,1826
2014,1,19,18,-6,B6,JFK,AUS,1521
2014,1,19,-7,-22,B6,EWR,PBI,1023
2014,1,19,-3,-4,B6,JFK,RSW,1074
2014,1,19,-7,-2,B6,JFK,PDX,2454
2014,1,19,-2,9,B6,JFK,PBI,1028
2014,1,19,6,-19,B6,LGA,SRQ,1047
2014,1,19,0,-8,B6,LGA,MCO,950
2014,1,19,-1,-30,B6,JFK,LAX,2475
2014,1,19,0,-24,B6,JFK,SFO,2586
2014,1,19,-5,-24,B6,JFK,SAN,2446
2014,1,19,-3,-29,B6,JFK,LAX,2475
2014,1,19,-4,0,B6,JFK,SFO,2586
2014,1,19,-2,-24,B6,JFK,MCO,944
2014,1,19,-3,13,B6,JFK,SJU,1598
2014,1,19,-7,-12,AA,JFK,MIA,1089
2014,1,19,-5,-27,DL,EWR,ATL,746
2014,1,19,43,25,DL,EWR,SLC,1969
2014,1,19,4,-14,DL,LGA,MCO,950
2014,1,19,-5,-1,DL,LGA,FLL,1076
2014,1,19,-3,-28,DL,LGA,PBI,1035
2014,1,19,-4,-36,DL,LGA,ATL,762
2014,1,19,-6,-36,DL,LGA,MIA,1096
2014,1,19,-5,-47,DL,LGA,ATL,762
2014,1,19,0,-22,DL,LGA,ATL,762
2014,1,19,-3,-35,DL,LGA,ATL,762
2014,1,19,14,-25,DL,LGA,ATL,762
2014,1,19,-7,-44,DL,LGA,MCO,950
2014,1,19,-8,-43,DL,LGA,MSY,1183
2014,1,19,29,2,DL,LGA,FLL,1076
2014,1,19,29,17,DL,LGA,MSP,1020
2014,1,19,-3,-49,DL,LGA,ATL,762
2014,1,19,-6,-22,DL,LGA,FLL,1076
2014,1,19,28,-18,DL,LGA,TPA,1010
2014,1,19,-10,-1,DL,LGA,FLL,1076
2014,1,19,-4,-23,DL,LGA,MCO,950
2014,1,19,0,-23,DL,LGA,PBI,1035
2014,1,19,-5,-17,AA,LGA,MIA,1096
2014,1,19,-3,-49,DL,LGA,TPA,1010
2014,1,19,2,-19,DL,EWR,ATL,746
2014,1,19,-3,-30,DL,LGA,ATL,762
2014,1,19,55,52,DL,LGA,MIA,1096
2014,1,19,12,34,DL,JFK,SJU,1598
2014,1,19,-2,-28,DL,EWR,ATL,746
2014,1,19,-5,-6,DL,JFK,SJU,1598
2014,1,19,-5,-35,DL,LGA,ATL,762
2014,1,19,-1,-36,DL,JFK,FLL,1069
2014,1,19,-4,-32,DL,JFK,LAS,2248
2014,1,19,-2,-21,DL,LGA,FLL,1076
2014,1,19,-4,-38,DL,JFK,MIA,1089
2014,1,19,-11,-32,DL,LGA,MSP,1020
2014,1,19,-10,-39,DL,JFK,SLC,1990
2014,1,19,-7,-38,DL,LGA,MIA,1096
2014,1,19,20,-3,DL,JFK,ATL,760
2014,1,19,-4,-22,DL,JFK,BOS,187
2014,1,19,-6,-42,DL,JFK,MCO,944
2014,1,19,-3,-6,DL,JFK,TPA,1005
2014,1,19,7,-18,DL,JFK,SLC,1990
2014,1,19,-9,-46,DL,LGA,MCO,950
2014,1,19,-4,-12,DL,JFK,MIA,1089
2014,1,19,0,-17,DL,LGA,MSP,1020
2014,1,19,-3,-29,DL,LGA,DTW,502
2014,1,19,-1,-13,DL,LGA,ATL,762
2014,1,19,8,-44,DL,JFK,AUS,1521
2014,1,19,-7,-40,DL,JFK,PHX,2153
2014,1,19,-4,-22,DL,LGA,MCO,950
2014,1,19,1,-16,DL,JFK,MCO,944
2014,1,19,-1,-19,DL,LGA,MSP,1020
2014,1,19,-3,-35,DL,JFK,LAS,2248
2014,1,19,-5,-36,DL,EWR,ATL,746
2014,1,19,-8,-15,DL,JFK,LAS,2248
2014,1,19,-1,-32,DL,JFK,TPA,1005
2014,1,19,39,-9,DL,JFK,SLC,1990
2014,1,19,-2,10,DL,JFK,FLL,1069
2014,1,19,-7,-39,DL,LGA,MSY,1183
2014,1,19,-4,-54,DL,JFK,MCO,944
2014,1,19,21,21,DL,JFK,SJU,1598
2014,1,19,-5,-29,DL,LGA,DTW,502
2014,1,19,15,-30,DL,LGA,ATL,762
2014,1,19,-10,-19,DL,JFK,LAS,2248
2014,1,19,4,-30,DL,JFK,DEN,1626
2014,1,19,-2,-42,DL,JFK,SFO,2586
2014,1,19,5,15,DL,JFK,LAX,2475
2014,1,19,-3,-31,DL,JFK,LAX,2475
2014,1,19,-4,-25,DL,JFK,LAX,2475
2014,1,19,-5,-38,DL,JFK,ATL,760
2014,1,19,38,-1,DL,JFK,LAX,2475
2014,1,19,11,-27,DL,JFK,LAX,2475
2014,1,19,-3,-22,DL,JFK,SFO,2586
2014,1,19,-5,-34,DL,JFK,SFO,2586
2014,1,19,-3,-19,DL,JFK,SLC,1990
2014,1,19,-2,13,DL,JFK,PDX,2454
2014,1,19,-4,-19,DL,JFK,SEA,2422
2014,1,19,0,-7,DL,JFK,SEA,2422
2014,1,19,1,-45,DL,JFK,SAN,2446
2014,1,19,-4,-17,DL,JFK,MIA,1089
2014,1,19,-4,-28,DL,JFK,STT,1623
2014,1,19,-2,2,DL,JFK,SJU,1598
2014,1,19,-5,-44,DL,JFK,PHX,2153
2014,1,19,-8,-47,DL,JFK,SFO,2586
2014,1,19,-2,-19,DL,JFK,LAX,2475
2014,1,19,204,155,DL,JFK,LAX,2475
2014,1,19,-4,-30,DL,JFK,ATL,760
2014,1,19,29,-9,DL,JFK,MCO,944
2014,1,19,-2,-19,DL,JFK,ATL,760
2014,1,19,6,-19,DL,JFK,ATL,760
2014,1,19,13,-3,DL,JFK,FLL,1069
2014,1,19,-6,-26,DL,JFK,SLC,1990
2014,1,19,-4,-32,DL,EWR,ATL,746
2014,1,19,-9,-38,DL,LGA,RSW,1080
2014,1,19,-2,-34,DL,LGA,ATL,762
2014,1,19,-5,-25,DL,LGA,DTW,502
2014,1,19,-5,-44,DL,LGA,ATL,762
2014,1,19,21,-12,DL,LGA,DEN,1620
2014,1,19,-3,-38,DL,LGA,ATL,762
2014,1,19,-3,-18,DL,LGA,DTW,502
2014,1,19,-3,-14,DL,LGA,PBI,1035
2014,1,19,-3,-26,DL,EWR,ATL,746
2014,1,19,0,-18,DL,EWR,ATL,746
2014,1,19,-5,-30,EV,EWR,CLE,404
2014,1,19,-3,-34,EV,EWR,MSY,1167
2014,1,19,-4,-18,EV,EWR,BWI,169
2014,1,19,-9,-33,EV,LGA,CLE,419
2014,1,19,-11,-14,EV,EWR,CLE,404
2014,1,19,3,2,EV,EWR,DAY,533
2014,1,19,-12,-23,EV,EWR,MHT,209
2014,1,19,-10,-28,EV,EWR,JAX,820
2014,1,19,27,19,EV,EWR,CLT,529
2014,1,19,-3,-15,EV,LGA,IAD,229
2014,1,19,-11,-41,EV,EWR,BNA,748
2014,1,19,61,57,EV,EWR,MSN,799
2014,1,19,-5,-26,EV,EWR,CLT,529
2014,1,19,-7,-19,EV,EWR,OMA,1134
2014,1,19,-2,-10,EV,EWR,IAD,212
2014,1,19,-6,-12,EV,EWR,RIC,277
2014,1,19,5,-15,EV,LGA,IAD,229
2014,1,19,-2,15,EV,EWR,RIC,277
2014,1,19,76,79,EV,EWR,PVD,160
2014,1,19,0,-40,EV,EWR,ATL,746
2014,1,19,-5,-34,EV,EWR,ATL,746
2014,1,19,-1,-10,EV,EWR,BDL,116
2014,1,19,-1,18,EV,EWR,IND,645
2014,1,19,37,30,EV,EWR,CMH,463
2014,1,19,-3,-24,EV,EWR,DCA,199
2014,1,19,6,-9,EV,EWR,DCA,199
2014,1,19,-3,9,EV,EWR,DTW,488
2014,1,19,78,62,EV,EWR,ATL,746
2014,1,19,-4,-4,EV,EWR,BOS,200
2014,1,19,-6,-9,EV,EWR,SAV,708
2014,1,19,8,-1,EV,EWR,MHT,209
2014,1,19,14,6,EV,EWR,MCI,1092
2014,1,19,-11,-18,EV,EWR,ATL,746
2014,1,19,-2,2,EV,EWR,BNA,748
2014,1,19,-4,-15,EV,EWR,DTW,488
2014,1,19,-6,4,EV,EWR,STL,872
2014,1,19,19,14,EV,EWR,CLE,404
